"x","y","method","rep"
841880,10021.6162991145,"dadi","r1"
840880,10021.6162991145,"dadi","r1"
839880,10021.6162991145,"dadi","r1"
838880,10021.6162991145,"dadi","r1"
837880,10021.6162991145,"dadi","r1"
836880,10021.6162991145,"dadi","r1"
835880,10021.6162991145,"dadi","r1"
834880,10021.6162991145,"dadi","r1"
833880,10021.6162991145,"dadi","r1"
832880,10021.6162991145,"dadi","r1"
831880,10021.6162991145,"dadi","r1"
830880,10021.6162991145,"dadi","r1"
829880,10021.6162991145,"dadi","r1"
828880,10021.6162991145,"dadi","r1"
827880,10021.6162991145,"dadi","r1"
826880,10021.6162991145,"dadi","r1"
825880,10021.6162991145,"dadi","r1"
824880,10021.6162991145,"dadi","r1"
823880,10021.6162991145,"dadi","r1"
822880,10021.6162991145,"dadi","r1"
821880,10021.6162991145,"dadi","r1"
820880,10021.6162991145,"dadi","r1"
819880,10021.6162991145,"dadi","r1"
818880,10021.6162991145,"dadi","r1"
817880,10021.6162991145,"dadi","r1"
816880,10021.6162991145,"dadi","r1"
815880,10021.6162991145,"dadi","r1"
814880,10021.6162991145,"dadi","r1"
813880,10021.6162991145,"dadi","r1"
812880,10021.6162991145,"dadi","r1"
811880,10021.6162991145,"dadi","r1"
810880,10021.6162991145,"dadi","r1"
809880,10021.6162991145,"dadi","r1"
808880,10021.6162991145,"dadi","r1"
807880,10021.6162991145,"dadi","r1"
806880,10021.6162991145,"dadi","r1"
805880,10021.6162991145,"dadi","r1"
804880,10021.6162991145,"dadi","r1"
803880,10021.6162991145,"dadi","r1"
802880,10021.6162991145,"dadi","r1"
801880,10021.6162991145,"dadi","r1"
800880,10021.6162991145,"dadi","r1"
799880,10021.6162991145,"dadi","r1"
798880,10021.6162991145,"dadi","r1"
797880,10021.6162991145,"dadi","r1"
796880,10021.6162991145,"dadi","r1"
795880,10021.6162991145,"dadi","r1"
794880,10021.6162991145,"dadi","r1"
793880,10021.6162991145,"dadi","r1"
792880,10021.6162991145,"dadi","r1"
791880,10021.6162991145,"dadi","r1"
790880,10021.6162991145,"dadi","r1"
789880,10021.6162991145,"dadi","r1"
788880,10021.6162991145,"dadi","r1"
787880,10021.6162991145,"dadi","r1"
786880,10021.6162991145,"dadi","r1"
785880,10021.6162991145,"dadi","r1"
784880,10021.6162991145,"dadi","r1"
783880,10021.6162991145,"dadi","r1"
782880,10021.6162991145,"dadi","r1"
781880,10021.6162991145,"dadi","r1"
780880,10021.6162991145,"dadi","r1"
779880,10021.6162991145,"dadi","r1"
778880,10021.6162991145,"dadi","r1"
777880,10021.6162991145,"dadi","r1"
776880,10021.6162991145,"dadi","r1"
775880,10021.6162991145,"dadi","r1"
774880,10021.6162991145,"dadi","r1"
773880,10021.6162991145,"dadi","r1"
772880,10021.6162991145,"dadi","r1"
771880,10021.6162991145,"dadi","r1"
770880,10021.6162991145,"dadi","r1"
769880,10021.6162991145,"dadi","r1"
768880,10021.6162991145,"dadi","r1"
767880,10021.6162991145,"dadi","r1"
766880,10021.6162991145,"dadi","r1"
765880,10021.6162991145,"dadi","r1"
764880,10021.6162991145,"dadi","r1"
763880,10021.6162991145,"dadi","r1"
762880,10021.6162991145,"dadi","r1"
761880,10021.6162991145,"dadi","r1"
760880,10021.6162991145,"dadi","r1"
759880,10021.6162991145,"dadi","r1"
758880,10021.6162991145,"dadi","r1"
757880,10021.6162991145,"dadi","r1"
